PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,PRSCS_LB,PRSCS_UB,SCS,FTG_HUM_1_LB,FTG_HUM_1_UB,FTG_HUM_1,FTG_HUM_2_LB,FTG_HUM_2_UB,FTG_HUM_2
1,5.26,3.23,0.66,0.38,276,57,95,free,e,h,foc,e,s,605.41,193,1802.86,253.79,50,12.28037847,0.901855,1,1,0.1285,0.0022,0.06535,0.1219,0,0.06095
4,5.26,3.23,0.66,0.38,138,57,95,free,e,h,foc,e,s,1173,171.24,2851.42,193.68,50,12.24009332,0.901085,0.999531,1,0.0223,0.0009,0.0116,0,0,0
0,5.26,3.23,0.66,0.38,414,57,95,free,e,h,foc,e,s,3522.42,761.63,2418.01,668.18,50,12.32254217,0.901855,1,1,0.0775,0.0006,0.03905,0.1707,0.0021,0.0864
1,5.26,3.23,0.66,0.38,276,34,95,free,e,h,foc,e,s,663.18,191.04,1802.86,253.79,50,12.28037506,0.901855,1,1,0.1306,0,0.0653,0.1197,0.0022,0.06095
4,5.26,3.23,0.66,0.38,138,34,95,free,e,h,foc,e,s,1161.81,171.92,2851.42,193.68,50,12.2400855,0.901855,1,1,0.0517,0.0128,0.03225,0,0,0
0,7.048757729,2.129006479,0.637046487,0.2855790499,467,98.99663376,67.40761188,foc,y,s,distr,y,s,3922.46,260.71,1380.68,415.8,82.5249439,11.65043804,0.766507,0.866371,1,0.0786,0.003,0.0408,0.0456,0.0023,0.02395
0,7.05,2.13,0.64,0.29,466,98,67,foc,y,s,distr,y,s,3922.46,260.71,1380.68,415.8,82,11.65040445,0.763922,0.863898,1,0.1057,0.0139,0.0598,0.0527,0.0151,0.0339
2,7.05,2.13,0.64,0.29,311,98,67,foc,y,s,distr,y,s,548.34,194.95,2048.26,181.79,82,11.60340964,0.858885,0.958622,1,0.0335,0.0031,0.0183,0.0563,0.0563,0.0563
5,7.05,2.13,0.64,0.29,156,98,67,foc,y,s,distr,y,s,2766.35,194.56,2864.11,197.4,82,11.55781884,1,1,1,0,0,0,0,0,0
5,7.05,2.13,0.64,0.29,1,98,67,foc,y,s,distr,y,s,2766.35,194.56,2864.11,197.4,82,11.51361026,1,1,1,0,0,0,0,0,0
0,7.05,2.13,0.64,0.29,466,98,67,foc,y,s,distr,y,s,3922.46,260.71,1380.68,415.8,82,11.65040445,0.82627,0.925892,1,0.1421,0.0241,0.0831,0.0404,0.0253,0.03285
2,7.05,2.13,0.64,0.29,311,98,67,foc,y,s,distr,y,s,587.31,193.74,2735.55,197.24,82,11.60338772,0.858885,0.958622,1,0.0357,0.0035,0.0196,0.1025,0.0109,0.0567
5,7.05,2.13,0.64,0.29,156,98,67,foc,y,s,distr,y,s,2824.23,195.53,2895.54,198.91,82,11.55780657,1,1,1,0,0,0,0,0,0
5,7.05,2.13,0.64,0.29,1,98,67,foc,y,s,distr,y,s,2824.23,195.53,2895.54,198.91,82,11.513575,1,1,1,0,0,0,0,0,0
0,7.05,2.13,0.64,0.29,466,98,67,foc,y,s,distr,y,s,3922.46,260.71,1380.68,415.8,82,11.65040445,0.746704,0.846449,1,0.1188,0.0007,0.05975,0.0548,0.0109,0.03285
3,7.05,2.13,0.64,0.29,311,98,67,foc,y,s,distr,y,s,398.58,160.42,2814.54,198.06,82,11.60339367,0.901855,1,1,0.0741,0.0078,0.04095,0.0996,0.006,0.0528
5,7.05,2.13,0.64,0.29,156,98,67,foc,y,s,distr,y,s,2804.38,195.12,2814.54,198.06,82,11.55781086,1,1,1,0,0,0,0,0,0
5,7.05,2.13,0.64,0.29,1,98,67,foc,y,s,distr,y,s,2804.38,195.12,2814.54,198.06,82,11.51358669,1,1,1,0,0,0,0,0,0
0,5.966250071,3.44278557,0.7604346004,0.1422321318,694,74.34808175,63.71325921,free,y,s,distr,e,u,2435.56,591.61,1462.01,536.68,79.18843632,12.00952667,0.800547,0.900525,1,0.0788,0.0064,0.0426,0.4802,0.032,0.2561
0,5.97,3.44,0.76,0.14,693,74,63,free,y,s,distr,e,u,2435.56,591.61,1462.01,536.68,79,12.00947781,0.848361,0.94803,1,0.0875,0.0221,0.0548,0.701,0.0162,0.3586
4,5.97,3.44,0.76,0.14,462,74,63,free,y,s,distr,e,u,2062,179.59,2914.33,199.42,79,11.94018692,0.901085,0.999531,1,0.2506,0.1976,0.2241,0,0,0
5,5.97,3.44,0.76,0.14,231,74,63,free,y,s,distr,e,u,2727.85,194.08,2914.33,199.42,79,11.87325701,1,1,1,0,0,0,0,0,0
0,5.97,3.44,0.76,0.14,693,74,63,free,y,s,distr,e,u,2435.56,591.61,1462.01,536.68,79,12.00947781,0.822723,0.922673,1,0.1373,0.0072,0.07225,0.3412,0.3412,0.3412
5,5.97,3.44,0.76,0.14,462,74,63,free,y,s,distr,e,u,2713.85,193.87,2911.47,195.6,79,11.94017076,1,1,1,0,0,0,0,0,0
5,5.97,3.44,0.76,0.14,231,74,63,free,y,s,distr,e,u,2713.85,193.87,2911.47,195.6,79,11.87323844,1,1,1,0,0,0,0,0,0
0,5.97,3.44,0.76,0.14,693,74,63,free,y,s,distr,e,u,2435.56,591.61,1462.01,536.68,79,12.00947781,0.79079,0.890537,1,0.1053,0.0234,0.06435,0.6724,0.0481,0.36025
5,5.97,3.44,0.76,0.14,462,74,63,free,y,s,distr,e,u,2594.32,190.47,2839.13,209.03,79,11.94019989,1,1,1,0,0,0,0,0,0
5,5.97,3.44,0.76,0.14,231,74,63,free,y,s,distr,e,u,2594.32,190.47,2839.13,209.03,79,11.8732674,1,1,1,0,0,0,0,0,0
0,6.08532006,2.931816945,0.6881047906,0.1958712697,662,72.34518424,35.69012464,distr,e,s,distr,e,s,3648.55,292.68,2405.18,406.77,34.04278774,12.20243495,0.0257282,0.125623,0,0.2743,0.0153,0.1448,0.0978,0.054,0.0759
0,6.09,2.93,0.69,0.2,661,72,35,distr,e,s,distr,e,s,3648.55,292.68,2405.18,406.77,34,12.2023861,0.0297222,0.129219,0,0.4398,0.0921,0.26595,0.1051,0.0417,0.0734
0,6.09,2.93,0.69,0.2,441,72,35,distr,e,s,distr,e,s,300.94,149.28,2405.18,406.77,34,12.13609494,0.0214639,0.12135,0,0.0694,0.0112,0.0403,0.2652,0.0516,0.1584
0,6.09,2.93,0.69,0.2,221,72,35,distr,e,s,distr,e,s,300.46,150.23,2405.18,406.77,34,12.0726099,0,0.0981446,0,0.0361,0.0361,0.0361,0.2384,0.0807,0.15955
0,6.09,2.93,0.69,0.2,1,72,35,distr,e,s,distr,e,s,364.86,182.43,2405.18,406.77,34,12.01125044,0,0.0981446,0,0,0,0,0.3197,0.0191,0.1694
0,6.09,2.93,0.69,0.2,661,72,35,distr,e,s,distr,e,s,3648.55,292.68,2405.18,406.77,34,12.2023861,0.0586202,0.158269,0,0.2791,0.0391,0.1591,0.0565,0.0565,0.0565
0,6.09,2.93,0.69,0.2,441,72,35,distr,e,s,distr,e,s,302.14,146.98,2405.18,406.77,34,12.13607727,0.0337242,0.133311,0,0.0513,0.0513,0.0513,0.2965,0.0122,0.15435
0,6.09,2.93,0.69,0.2,221,72,35,distr,e,s,distr,e,s,300.48,150.21,2405.18,406.77,34,12.07258916,0,0.0981446,0,0.0314,0.0314,0.0314,0.2449,0.0241,0.1345
0,6.09,2.93,0.69,0.2,1,72,35,distr,e,s,distr,e,s,300.46,150.23,2405.18,406.77,34,12.01123414,0,0.0981446,0,0.1091,0.1041,0.1066,0.1535,0.1535,0.1535
0,6.09,2.93,0.69,0.2,661,72,35,distr,e,s,distr,e,s,3648.55,292.68,2405.18,406.77,34,12.2023861,0.0413775,0.141115,0,0.5293,0.0172,0.27325,0.0148,0.0148,0.0148
0,6.09,2.93,0.69,0.2,441,72,35,distr,e,s,distr,e,s,312.1,155.04,2405.18,406.77,34,12.13610083,0.0375033,0.136915,0,0,0,0,0.2578,0.0476,0.1527
0,6.09,2.93,0.69,0.2,221,72,35,distr,e,s,distr,e,s,311.69,155.84,2405.18,406.77,34,12.07260295,0,0.0981446,0,0.0497,0.0497,0.0497,0.1865,0.0272,0.10685
0,6.09,2.93,0.69,0.2,1,72,35,distr,e,s,distr,e,s,311.69,155.84,2405.18,406.77,34,12.01124283,0,0.0981446,0,0.1239,0.0154,0.06965,0.2609,0.0452,0.15305
0,5.863122627,3.315215707,0.6071944865,0.1569537931,436,54.92866521,38.55332702,distr,y,u,distr,e,h,3599.64,770.47,4445.72,743.68,72.61275786,12.10548653,0,0.0981446,0,0.8512,0.0268,0.439,0.0002,0.0002,0.0002
0,5.86,3.32,0.61,0.16,435,54,38,distr,y,u,distr,e,h,3599.64,770.47,4445.72,743.68,72,12.105456,0,0.0981446,0,0.7922,0.0165,0.40435,0.0079,0.0076,0.00775
0,5.86,3.32,0.61,0.16,290,54,38,distr,y,u,distr,e,h,1671.4,165.13,4445.72,743.68,72,12.06146909,0,0.0981446,0,0.6704,0.2473,0.45885,0,0,0
1,5.86,3.32,0.61,0.16,145,54,38,distr,y,u,distr,e,h,527.93,195.84,3419.8,756.67,72,12.01883034,0,0.0981446,0,0.0248,0.0022,0.0135,0.0231,0.0012,0.01215
0,5.86,3.32,0.61,0.16,435,54,38,distr,y,u,distr,e,h,3599.64,770.47,4445.72,743.68,72,12.105456,0,0.0981446,0,0.7908,0.0427,0.41675,0.0017,0.0017,0.0017
1,5.86,3.32,0.61,0.16,290,54,38,distr,y,u,distr,e,h,821.47,185.73,4445.72,743.68,72,12.06148302,0,0.0981446,0,0.0363,0.0129,0.0246,0.0207,0.0013,0.011
1,5.86,3.32,0.61,0.16,145,54,38,distr,y,u,distr,e,h,659.56,191.21,3070.74,533.09,72,12.01883739,0,0.0981446,0,0.3188,0.3188,0.3188,0.0244,0.0244,0.0244
0,5.86,3.32,0.61,0.16,435,54,38,distr,y,u,distr,e,h,3599.64,770.47,4445.72,743.68,72,12.105456,0,0.0981446,0,0.8455,0.0048,0.42515,0.0016,0.0016,0.0016
0,5.86,3.32,0.61,0.16,290,54,38,distr,y,u,distr,e,h,1438.45,168.03,4445.72,743.68,72,12.06147359,0,0.0981446,0,0.6208,0.3255,0.47315,0,0,0
1,5.86,3.32,0.61,0.16,145,54,23,distr,y,u,distr,e,h,574.86,194.62,4331.73,745.12,72,12.01882806,0,0.0981446,0,0.0317,0.0234,0.02755,0,0,0
0,7.417621812,2.808788351,0.7234641105,0.164393013,695,78.74245869,76.22627427,distr,y,u,free,e,u,2011.81,315.73,2292.61,482.03,42.2241352,11.45025736,0,0.0981446,0,0.9647,0.0144,0.48955,0.4,0.4,0.4
0,7.42,2.81,0.72,0.16,694,78,76,distr,y,u,free,e,u,2011.81,315.73,2292.61,482.03,42,11.45020851,0,0.0981446,0,0.6274,0.2368,0.4321,0,0,0
0,7.42,2.81,0.72,0.16,463,78,76,distr,y,u,free,e,u,314.95,157.39,2292.61,482.03,42,11.38091017,0.309646,0.409614,0,0.1325,0.1078,0.12015,0.8,0,0.4
0,7.42,2.81,0.72,0.16,232,78,76,distr,y,u,free,e,u,314.92,157.46,2292.61,482.03,42,11.31400422,0,0.0981446,0,0.4104,0.1512,0.2808,0.8,0,0.4
0,7.42,2.81,0.72,0.16,1,78,76,distr,y,u,free,e,u,314.92,157.46,2292.61,482.03,42,11.24994104,0,0.0981446,0,0.5828,0.0672,0.325,0.8,0,0.4
0,7.42,2.81,0.72,0.16,694,78,76,distr,y,u,free,e,u,2011.81,315.73,2292.61,482.03,42,11.45020851,0,0.0981446,0,0.8641,0.0721,0.4681,0,0,0
0,7.42,2.81,0.72,0.16,463,78,76,distr,y,u,free,e,u,314.92,157.45,2292.61,482.03,42,11.38093956,0.264825,0.364825,0,0.2041,0.2041,0.2041,0.8,0,0.4
0,7.42,2.81,0.72,0.16,232,78,76,distr,y,u,free,e,u,314.92,157.46,2292.61,482.03,42,11.31400705,0,0.0981446,0,0.2495,0.0097,0.1296,0.8,0,0.4
0,7.42,2.81,0.72,0.16,1,78,76,distr,y,u,free,e,u,314.92,157.46,2292.61,482.03,42,11.24995631,0,0.0981446,0,0.2454,0.2454,0.2454,0.8,0,0.4
0,7.42,2.81,0.72,0.16,694,78,76,distr,y,u,free,e,u,2011.81,315.73,2292.61,482.03,42,11.45020851,0,0.0981446,0,0.8288,0.0491,0.43895,0,0,0
0,7.42,2.81,0.72,0.16,463,78,76,distr,y,u,free,e,u,315.15,157,2292.61,482.03,42,11.38091224,0.286628,0.386462,0,0.4121,0.1911,0.3016,0.8034,0.0034,0.4034
0,7.42,2.81,0.72,0.16,232,78,76,distr,y,u,free,e,u,314.92,157.46,2292.61,482.03,42,11.31399812,0,0.0981446,0,0.3537,0.3049,0.3293,0.7964,0.0036,0.4
0,7.42,2.81,0.72,0.16,1,78,76,distr,y,u,free,e,u,314.92,157.46,2292.61,482.03,42,11.24992863,0,0.0981446,0,0.2878,0.2156,0.2517,0.8,0,0.4
0,5.645189082,3.244276443,0.7139631279,0.2664301147,299,86.89586977,80.74852015,foc,y,s,distr,y,h,2244.03,465.03,4200.11,792.34,85.99610185,11.69093094,0,0.0981446,0,0.3078,0.0756,0.1917,0,0,0
0,5.65,3.24,0.71,0.27,298,86,80,foc,y,s,distr,y,h,2244.03,465.03,4200.11,792.34,85,11.69090956,0.000468738,0.0989152,0,0.2498,0.0697,0.15975,0,0,0
0,5.65,3.24,0.71,0.27,199,86,80,foc,y,s,distr,y,h,377.77,164.14,4200.11,792.34,85,11.66089196,0.000468738,0.0989152,0,0.0191,0.0191,0.0191,0.014,0.0056,0.0098
0,5.65,3.24,0.71,0.27,100,86,80,foc,y,s,distr,y,h,377.77,164.14,4200.11,792.34,85,11.63121769,0,0.0981446,0,0.0279,0.0279,0.0279,0.0293,0.0033,0.0163
0,5.65,3.24,0.71,0.27,1,86,80,foc,y,s,distr,y,h,377.77,164.14,4200.11,792.34,85,11.60188574,0,0.0981446,0,0.0316,0.0023,0.01695,0.0248,0.0014,0.0131
0,5.65,3.24,0.71,0.27,298,86,80,foc,y,s,distr,y,h,2244.03,465.03,4200.11,792.34,85,11.69090956,0,0.0981446,0,0.2808,0.0286,0.1547,0,0,0
0,5.65,3.24,0.71,0.27,199,86,80,foc,y,s,distr,y,h,377.77,164.14,4200.11,792.34,85,11.66090999,0,0.0981446,0,0.0222,0.0222,0.0222,0.0245,0.0011,0.0128
0,5.65,3.24,0.71,0.27,100,86,80,foc,y,s,distr,y,h,377.77,164.14,4200.11,792.34,85,11.63124338,0,0.0981446,0,0.0514,0.0514,0.0514,0.0334,0.0014,0.0174
0,5.65,3.24,0.71,0.27,1,86,80,foc,y,s,distr,y,h,377.77,164.14,4200.11,792.34,85,11.60190988,0,0.0981446,0,0,0,0,0.0252,0.0026,0.0139
0,5.65,3.24,0.71,0.27,298,86,80,foc,y,s,distr,y,h,2244.03,465.03,4200.11,792.34,85,11.69090956,0,0.0981446,0,0.2349,0.0132,0.12405,0,0,0
0,5.65,3.24,0.71,0.27,199,86,80,foc,y,s,distr,y,h,327,161.77,4200.11,792.34,85,11.66090222,0.0450759,0.144939,0,0.0816,0.001,0.0413,0.0207,0.0016,0.01115
0,5.65,3.24,0.71,0.27,100,86,80,foc,y,s,distr,y,h,327,161.77,4200.11,792.34,85,11.63123172,0,0.0981446,0,0.0532,0.001,0.0271,0.0257,0.0005,0.0131
0,5.65,3.24,0.71,0.27,1,86,80,foc,y,s,distr,y,h,327,161.77,4200.11,792.34,85,11.6018948,0,0.0981446,0,0,0,0,0.0318,0.0011,0.01645
0,6.377196161,3.712622781,0.5134356351,0.3030923165,310,99.80297858,36.07313565,distr,e,h,foc,y,h,4347.14,534.45,352.97,220.62,72.11091909,12.00216168,0,0.0981446,0,0.0487,0.0037,0.0262,0,0,0
0,6.38,3.71,0.51,0.3,309,99,36,distr,e,h,foc,y,h,4347.14,534.45,352.97,220.62,72,12.0021403,0.00358196,0.102241,0,0.0345,0.0071,0.0208,0.0084,0.0084,0.0084
0,6.38,3.71,0.51,0.3,206,99,36,distr,e,h,foc,y,h,354.5,158.21,352.97,220.62,72,11.97091231,0,0.0981446,0,0.0053,0.0053,0.0053,0.0433,0.0012,0.02225
0,6.38,3.71,0.51,0.3,103,99,36,distr,e,h,foc,y,h,264.1,117.87,352.97,220.62,72,11.94005349,0,0.0981446,0,0.0157,0.003,0.00935,0.0452,0.0036,0.0244
0,6.38,3.71,0.51,0.3,309,99,36,distr,e,h,foc,y,h,4347.14,534.45,352.97,220.62,72,12.0021403,0.000468738,0.0989152,0,0.0522,0.0209,0.03655,0.0092,0.0092,0.0092
1,6.38,3.71,0.51,0.3,206,59,21,distr,e,h,foc,y,h,606.85,192.98,766.89,212.47,72,11.97090904,0,0.0981446,0,0.0144,0,0.0072,0.0622,0.0007,0.03145
3,6.38,3.71,0.51,0.3,103,59,36,distr,e,h,foc,y,h,508.06,199.47,2924.19,198.26,72,11.94005141,0.0651433,0.16499,0,0.0105,0.0068,0.00865,0.0383,0.0383,0.0383
0,6.38,3.71,0.51,0.3,309,99,36,distr,e,h,foc,y,h,4347.14,534.45,352.97,220.62,72,12.0021403,0.00358196,0.102241,0,0.0381,0.0166,0.02735,0.0184,0.0184,0.0184
0,6.38,3.71,0.51,0.3,206,99,36,distr,e,h,foc,y,h,543.86,195.39,352.97,220.62,72,11.97092405,0,0.0981446,0,0.0051,0.0048,0.00495,0.0438,0.0002,0.022
0,6.38,3.71,0.51,0.3,103,99,36,distr,e,h,foc,y,h,258.25,128.81,352.97,220.62,72,11.94007501,0,0.0981446,0,0.0106,0.0106,0.0106,0.0471,0.0007,0.0239
0,7.289169122,2.833702804,0.6548522058,0.3233987441,290,58.05277743,79.30866472,distr,e,h,free,e,s,3015.77,759.21,4434.23,442.63,78.17374636,11.80917072,0,0.0981446,0,0.0414,0.0022,0.0218,0.043,0.043,0.043
0,7.29,2.83,0.65,0.32,289,58,79,distr,e,h,free,e,s,3015.77,759.21,4434.23,442.63,78,11.80914934,0.00358196,0.102241,0,0.0353,0.0093,0.0223,0.1164,0.1164,0.1164
0,7.29,2.83,0.65,0.32,193,58,79,distr,e,h,free,e,s,857.57,184.95,4434.23,442.63,78,11.77975038,0,0.0981446,0,0.0188,0.0143,0.01655,0,0,0
0,7.29,2.83,0.65,0.32,97,58,79,distr,e,h,free,e,s,345.57,151.68,4434.23,442.63,78,11.7512735,0,0.0981446,0,0.0026,0.0026,0.0026,0.3102,0.0017,0.15595
0,7.29,2.83,0.65,0.32,1,58,79,distr,e,h,free,e,s,335.34,167.56,4434.23,442.63,78,11.72310558,0,0.0981446,0,0.0123,0.0068,0.00955,0.3153,0.0068,0.16105
0,7.29,2.83,0.65,0.32,289,58,79,distr,e,h,free,e,s,3015.77,759.21,4434.23,442.63,78,11.80914934,0.00358196,0.102241,0,0.0551,0.0326,0.04385,0.1542,0.1542,0.1542
0,7.29,2.83,0.65,0.32,193,58,79,distr,e,h,free,e,s,973.5,181.13,4434.23,442.63,78,11.77975685,0,0.0981446,0,0.0375,0.0019,0.0197,0.1125,0.1125,0.1125
0,7.29,2.83,0.65,0.32,97,58,79,distr,e,h,free,e,s,345.57,151.68,4434.23,442.63,78,11.75127865,0,0.0981446,0,0.0183,0.0183,0.0183,0.3221,0,0.16105
0,7.29,2.83,0.65,0.32,1,58,79,distr,e,h,free,e,s,335.34,167.56,4434.23,442.63,78,11.72311379,0,0.0981446,0,0.0196,0.0104,0.015,0.3153,0.0068,0.16105
0,7.29,2.83,0.65,0.32,289,58,79,distr,e,h,free,e,s,3015.77,759.21,4434.23,442.63,78,11.80914934,0,0.0981446,0,0.0171,0.0081,0.0126,0,0,0
0,7.29,2.83,0.65,0.32,193,58,79,distr,e,h,free,e,s,1321.31,169.69,4434.23,442.63,78,11.7797539,0,0.0981446,0,0.0256,0.0172,0.0214,0.149,0.149,0.149
0,7.29,2.83,0.65,0.32,97,58,79,distr,e,h,free,e,s,336.84,164.7,4434.23,442.63,78,11.75126607,0,0.0981446,0,0.0089,0.0002,0.00455,0.3102,0.0017,0.15595
0,7.29,2.83,0.65,0.32,1,58,79,distr,e,h,free,e,s,335.55,167.14,4434.23,442.63,78,11.72309303,0,0.0981446,0,0.009,0.0038,0.0064,0.3169,0.0119,0.1644
0,7.441103421,2.176920615,0.5282554198,0.1882419054,362,65.33099619,82.14520056,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68.64537716,12.30375335,0,0.0981446,0,0,0,0,0,0,0
0,7.44,2.18,0.53,0.19,361,65,82,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68,12.30372892,0,0.0981446,0,0,0,0,0,0,0
0,7.44,2.18,0.53,0.19,241,65,82,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68,12.26700896,0,0.0981446,0,0,0,0,0,0,0
0,7.44,2.18,0.53,0.19,121,65,82,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68,12.23142321,0,0.0981446,0,0,0,0,0,0,0
0,7.44,2.18,0.53,0.19,1,65,82,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68,12.19691202,0,0.0981446,0,0,0,0,0,0,0
0,7.44,2.18,0.53,0.19,361,65,82,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68,12.30372892,0,0.0981446,0,0,0,0,0,0,0
0,7.44,2.18,0.53,0.19,241,65,82,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68,12.26700875,0,0.0981446,0,0,0,0,0,0,0
0,7.44,2.18,0.53,0.19,121,65,82,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68,12.23142426,0,0.0981446,0,0,0,0,0,0,0
0,7.44,2.18,0.53,0.19,1,65,82,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68,12.1969005,0,0.0981446,0,0,0,0,0,0,0
0,7.44,2.18,0.53,0.19,361,65,82,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68,12.30372892,0,0.0981446,0,0,0,0,0,0,0
0,7.44,2.18,0.53,0.19,241,65,82,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68,12.26701912,0,0.0981446,0,0,0,0,0,0,0
0,7.44,2.18,0.53,0.19,121,65,82,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68,12.23143697,0,0.0981446,0,0,0,0,0,0,0
0,7.44,2.18,0.53,0.19,1,65,82,free,y,u,free,e,h,2250.17,407.14,2381.88,335.87,68,12.19690626,0,0.0981446,0,0,0,0,0,0,0
0,7.069995441,3.854203389,0.6070530365,0.317443544,420,32.78901639,55.22303415,distr,y,u,foc,y,s,897.86,674.11,1003.85,774.62,95.96575554,11.4886091,0.000468738,0.0989152,0,0.9161,0.0785,0.4973,0.0124,0.0124,0.0124
0,7.07,3.85,0.61,0.32,419,32,55,distr,y,u,foc,y,s,897.86,674.11,1003.85,774.62,95,11.48857856,0,0.0981446,0,0.9573,0.0357,0.4965,0,0,0
1,7.07,3.85,0.61,0.32,279,32,55,distr,y,u,foc,y,s,352.49,184.13,1003.85,774.62,95,11.44581376,0.0619394,0.16173,0,0.8265,0.037,0.43175,0.1419,0.1172,0.12955
1,7.07,3.85,0.61,0.32,139,32,55,distr,y,u,foc,y,s,352.49,184.13,1003.85,774.62,95,11.40491788,0,0.0981446,0,0.4366,0.4366,0.4366,0.4366,0.0281,0.23235
0,7.07,3.85,0.61,0.32,419,32,55,distr,y,u,foc,y,s,897.86,674.11,1003.85,774.62,95,11.48857856,0,0.0981446,0,0.9378,0.0034,0.4706,0,0,0
1,7.07,3.85,0.61,0.32,279,32,55,distr,y,u,foc,y,s,188.14,181.53,1003.85,774.62,95,11.44581712,0.0712232,0.170976,0,0.7444,0.115,0.4297,0.2166,0.1919,0.20425
1,7.07,3.85,0.61,0.32,139,32,55,distr,y,u,foc,y,s,351.05,183.39,1003.85,774.62,95,11.40493944,0,0.0981446,0,0.4298,0.4298,0.4298,0.4081,0.0954,0.25175
0,7.07,3.85,0.61,0.32,419,32,55,distr,y,u,foc,y,s,897.86,674.11,1003.85,774.62,95,11.48857856,0,0.0981446,0,0.9264,0.0644,0.4954,0,0,0
0,7.07,3.85,0.61,0.32,279,32,55,distr,y,u,foc,y,s,353.96,179.72,1003.85,774.62,95,11.44580982,0.000468738,0.0989152,0,0.5051,0.1269,0.316,0.0902,0.0238,0.057
0,7.07,3.85,0.61,0.32,139,32,55,distr,y,u,foc,y,s,354.9,177.76,1003.85,774.62,95,11.40492475,0,0.0981446,0,0.7507,0.0767,0.4137,0.0637,0.0223,0.043
0,7.278117847,2.42173359,0.763147865,0.3591391167,351,79.65769157,46.97732777,free,e,h,distr,e,h,2970.74,312.58,403.78,753.84,46.14655892,11.10490137,0,0.0981446,0,0,0,0,0,0,0
0,7.28,2.42,0.76,0.36,350,79,46,free,e,h,distr,e,h,2970.74,312.58,403.78,753.84,46,11.10487694,0,0.0981446,0,0,0,0,0,0,0
0,7.28,2.42,0.76,0.36,233,79,46,free,e,h,distr,e,h,2970.74,312.58,403.78,753.84,46,11.09027788,0,0.0981446,0,0,0,0,0,0,0
0,7.28,2.42,0.76,0.36,116,79,46,free,e,h,distr,e,h,2970.74,312.58,403.78,753.84,46,11.12670413,0,0.0981446,0,0,0,0,0,0,0
0,7.28,2.42,0.76,0.36,350,79,46,free,e,h,distr,e,h,2970.74,312.58,403.78,753.84,46,11.10487694,0,0.0981446,0,0,0,0,0,0,0
0,7.28,2.42,0.76,0.36,233,79,46,free,e,h,distr,e,h,2970.74,312.58,403.78,753.84,46,11.09022074,0,0.0981446,0,0,0,0,0,0,0
0,7.28,2.42,0.76,0.36,116,79,46,free,e,h,distr,e,h,2970.74,312.58,403.78,753.84,46,11.12663797,0,0.0981446,0,0,0,0,0,0,0
0,7.28,2.42,0.76,0.36,350,79,46,free,e,h,distr,e,h,2970.74,312.58,403.78,753.84,46,11.10487694,0,0.0981446,0,0,0,0,0,0,0
0,7.28,2.42,0.76,0.36,233,79,46,free,e,h,distr,e,h,2970.74,312.58,403.78,753.84,46,11.09023899,0,0.0981446,0,0,0,0,0,0,0
0,7.28,2.42,0.76,0.36,116,79,46,free,e,h,distr,e,h,2970.74,312.58,403.78,753.84,46,11.12666509,0,0.0981446,0,0,0,0,0,0,0
0,5.050932218,3.723170934,0.5752299182,0.3069568213,324,83.91250724,85.23437512,foc,y,h,distr,e,s,2233.51,464.92,2434.94,304.36,60.54580437,12.29931422,0,0.0981446,0,0.0852,0,0.0426,0,0,0
0,5.05,3.72,0.58,0.31,323,83,85,foc,y,h,distr,e,s,2233.51,464.92,2434.94,304.36,60,12.29929284,0,0.0981446,0,0.0852,0,0.0426,0,0,0
0,5.05,3.72,0.58,0.31,215,83,85,foc,y,h,distr,e,s,359.71,164.64,2434.94,304.36,60,12.2662329,0.332512,0.432506,0,0.0205,0.0022,0.01135,0.1487,0.0074,0.07805
0,5.05,3.72,0.58,0.31,107,83,85,foc,y,h,distr,e,s,359.71,164.64,2434.94,304.36,60,12.23419655,0,0.0981446,0,0.0198,0,0.0099,0.1473,0.0003,0.0738
0,5.05,3.72,0.58,0.31,323,83,85,foc,y,h,distr,e,s,2233.51,464.92,2434.94,304.36,60,12.29929284,0,0.0981446,0,0.0852,0,0.0426,0,0,0
0,5.05,3.72,0.58,0.31,215,83,85,foc,y,h,distr,e,s,359.71,164.64,2434.94,304.36,60,12.26623357,0.275502,0.375352,0,0.0154,0.0064,0.0109,0.1807,0.0357,0.1082
